policy,seed,wait_seconds
batch+reposition,6,142.3000
batch+reposition,6,135.0000
batch+reposition,6,447.0000
batch+reposition,6,40.0000
batch+reposition,6,61.7000
batch+reposition,6,69.5000
batch+reposition,6,33.7000
batch+reposition,6,31.5000
batch+reposition,6,130.1000
batch+reposition,6,66.6000
batch+reposition,6,772.9000
batch+reposition,6,9.7000
batch+reposition,6,32.3000
batch+reposition,6,109.8000
batch+reposition,6,548.2000
batch+reposition,6,255.3000
batch+reposition,6,486.2000
batch+reposition,6,78.1000
batch+reposition,6,103.3000
batch+reposition,6,62.6000
batch+reposition,6,243.4000
batch+reposition,6,456.8000
batch+reposition,7,18.3000
batch+reposition,7,36.1000
batch+reposition,7,75.8000
batch+reposition,7,18.3000
batch+reposition,7,28.6000
batch+reposition,7,66.6000
batch+reposition,7,33.2000
batch+reposition,7,33.0000
batch+reposition,7,7.6000
batch+reposition,7,51.2000
batch+reposition,7,24.9000
batch+reposition,7,52.2000
batch+reposition,7,15.6000
batch+reposition,7,144.1000
batch+reposition,7,13.3000
batch+reposition,7,34.9000
batch+reposition,7,58.3000
batch+reposition,7,52.3000
batch+reposition,7,12.1000
batch+reposition,7,33.3000
batch+reposition,7,52.8000
batch+reposition,7,24.5000
batch+reposition,7,11.5000
batch+reposition,7,82.1000
batch+reposition,7,3.7000
batch+reposition,7,66.8000
batch+reposition,7,6.5000
batch+reposition,7,18.8000
batch+reposition,7,21.2000
batch+reposition,7,66.0000
batch+reposition,7,100.2000
batch+reposition,7,35.7000
batch+reposition,7,17.0000
batch+reposition,7,59.7000
batch+reposition,7,3.2000
batch+reposition,7,4.0000
batch+reposition,7,47.8000
batch+reposition,7,27.8000
batch+reposition,7,2.2000
batch+reposition,7,48.7000
batch+reposition,7,45.6000
batch+reposition,7,58.9000
batch+reposition,7,71.4000
batch+reposition,7,52.1000
batch+reposition,7,37.0000
batch+reposition,7,24.0000
batch+reposition,7,134.0000
batch+reposition,7,69.6000
batch+reposition,7,51.5000
batch+reposition,7,123.3000
batch+reposition,7,67.3000
batch+reposition,7,47.6000
batch+reposition,7,47.7000
batch+reposition,7,64.0000
batch+reposition,7,96.6000
batch+reposition,7,48.0000
batch+reposition,7,18.0000
batch+reposition,7,42.3000
batch+reposition,7,22.7000
batch+reposition,7,26.0000
batch+reposition,7,29.3000
batch+reposition,7,4.3000
batch+reposition,7,18.3000
batch+reposition,7,73.4000
batch+reposition,7,21.6000
batch+reposition,7,47.9000
batch+reposition,7,46.2000
batch+reposition,7,253.8000
batch+reposition,7,6.5000
batch+reposition,7,31.4000
batch+reposition,7,52.2000
batch+reposition,7,47.7000
batch+reposition,7,45.4000
batch+reposition,7,36.0000
batch+reposition,7,126.2000
batch+reposition,7,74.0000
batch+reposition,7,54.7000
batch+reposition,7,66.3000
batch+reposition,7,254.3000
batch+reposition,7,147.5000
batch+reposition,7,228.2000
batch+reposition,7,17.2000
batch+reposition,7,40.5000
batch+reposition,7,48.6000
batch+reposition,7,268.5000
batch+reposition,7,15.8000
batch+reposition,7,45.7000
batch+reposition,7,128.1000
batch+reposition,7,16.1000
batch+reposition,7,113.7000
batch+reposition,7,57.0000
batch+reposition,7,17.3000
batch+reposition,7,18.5000
batch+reposition,7,31.0000
batch+reposition,7,37.1000
batch+reposition,7,30.4000
batch+reposition,7,66.1000
batch+reposition,7,37.6000
batch+reposition,7,21.3000
batch+reposition,7,15.2000
batch+reposition,7,43.7000
batch+reposition,7,28.9000
batch+reposition,7,59.6000
batch+reposition,7,28.7000
batch+reposition,7,45.9000
batch+reposition,7,4.1000
batch+reposition,7,39.2000
batch+reposition,7,24.5000
batch+reposition,7,18.8000
batch+reposition,7,41.8000
batch+reposition,7,99.5000
batch+reposition,7,55.4000
batch+reposition,7,17.8000
batch+reposition,7,16.0000
batch+reposition,7,42.4000
batch+reposition,7,24.6000
batch+reposition,7,35.2000
batch+reposition,7,14.5000
batch+reposition,7,51.9000
batch+reposition,7,40.2000
batch+reposition,7,14.1000
batch+reposition,7,76.8000
batch+reposition,7,3.8000
batch+reposition,7,21.3000
batch+reposition,7,12.4000
batch+reposition,7,74.5000
batch+reposition,7,101.6000
batch+reposition,7,23.7000
batch+reposition,7,29.2000
batch+reposition,7,40.3000
batch+reposition,7,36.3000
batch+reposition,7,71.1000
batch+reposition,7,3.0000
batch+reposition,7,70.9000
batch+reposition,7,41.8000
batch+reposition,7,15.9000
batch+reposition,7,28.5000
batch+reposition,7,138.3000
batch+reposition,7,24.4000
batch+reposition,7,209.0000
batch+reposition,7,35.1000
batch+reposition,7,13.9000
batch+reposition,7,28.8000
batch+reposition,7,369.9000
batch+reposition,7,49.7000
batch+reposition,7,56.5000
batch+reposition,7,31.1000
batch+reposition,7,13.3000
batch+reposition,7,52.9000
batch+reposition,7,21.1000
batch+reposition,7,239.4000
batch+reposition,7,48.4000
batch+reposition,7,142.7000
batch+reposition,7,40.2000
batch+reposition,7,19.8000
batch+reposition,7,37.7000
batch+reposition,7,35.0000
batch+reposition,7,42.1000
batch+reposition,7,58.3000
batch+reposition,7,47.9000
batch+reposition,7,2.7000
batch+reposition,7,36.3000
batch+reposition,7,36.0000
batch+reposition,7,41.3000
batch+reposition,7,25.7000
batch+reposition,7,15.1000
batch+reposition,7,157.3000
batch+reposition,7,102.2000
batch+reposition,7,14.5000
batch+reposition,7,31.4000
batch+reposition,7,20.1000
batch+reposition,7,13.3000
batch+reposition,7,25.7000
batch+reposition,7,82.1000
batch+reposition,7,25.5000
batch+reposition,7,49.7000
batch+reposition,7,31.9000
batch+reposition,7,85.1000
batch+reposition,7,59.3000
batch+reposition,7,141.9000
batch+reposition,7,63.7000
batch+reposition,7,97.1000
batch+reposition,7,307.7000
batch+reposition,7,60.7000
batch+reposition,7,103.1000
batch+reposition,7,14.6000
batch+reposition,7,96.8000
batch+reposition,7,56.3000
batch+reposition,7,73.8000
batch+reposition,7,63.4000
batch+reposition,7,14.3000
batch+reposition,7,189.4000
batch+reposition,7,19.3000
batch+reposition,7,112.5000
batch+reposition,7,22.0000
batch+reposition,7,44.7000
batch+reposition,7,581.3000
batch+reposition,7,24.7000
batch+reposition,7,72.4000
batch+reposition,7,45.7000
batch+reposition,7,39.7000
batch+reposition,7,70.5000
batch+reposition,7,61.7000
batch+reposition,7,25.9000
batch+reposition,7,31.4000
batch+reposition,7,12.5000
batch+reposition,7,399.6000
batch+reposition,7,51.8000
batch+reposition,7,136.2000
batch+reposition,7,37.9000
batch+reposition,7,47.1000
batch+reposition,7,97.9000
batch+reposition,7,50.2000
batch+reposition,7,63.8000
batch+reposition,7,38.4000
batch+reposition,7,65.2000
batch+reposition,7,29.8000
batch+reposition,7,40.6000
batch+reposition,7,71.3000
batch+reposition,7,51.5000
batch+reposition,7,13.5000
batch+reposition,7,45.5000
batch+reposition,7,23.6000
batch+reposition,7,108.2000
batch+reposition,7,350.9000
batch+reposition,7,26.0000
batch+reposition,7,66.3000
batch+reposition,7,41.5000
batch+reposition,7,49.8000
batch+reposition,7,47.9000
batch+reposition,7,42.4000
batch+reposition,7,97.6000
batch+reposition,7,27.3000
batch+reposition,7,46.7000
batch+reposition,7,29.8000
batch+reposition,7,72.1000
batch+reposition,7,66.8000
batch+reposition,7,57.7000
batch+reposition,7,63.8000
batch+reposition,7,90.8000
batch+reposition,7,33.0000
batch+reposition,7,71.1000
batch+reposition,7,53.5000
batch+reposition,7,68.2000
batch+reposition,7,43.8000
batch+reposition,7,347.0000
batch+reposition,7,116.0000
batch+reposition,7,41.8000
batch+reposition,7,36.7000
batch+reposition,7,44.0000
batch+reposition,7,19.2000
batch+reposition,7,31.0000
batch+reposition,7,106.0000
batch+reposition,7,48.4000
batch+reposition,7,77.8000
batch+reposition,7,498.4000
batch+reposition,7,32.0000
batch+reposition,7,22.1000
batch+reposition,7,44.3000
batch+reposition,7,54.8000
batch+reposition,7,49.4000
batch+reposition,7,93.9000
batch+reposition,7,26.3000
batch+reposition,7,16.1000
batch+reposition,7,52.7000
batch+reposition,7,69.2000
batch+reposition,7,40.4000
batch+reposition,7,74.3000
batch+reposition,7,48.5000
batch+reposition,7,96.6000
batch+reposition,7,102.6000
batch+reposition,7,58.8000
batch+reposition,7,76.9000
batch+reposition,7,71.3000
batch+reposition,7,64.3000
batch+reposition,7,8.7000
batch+reposition,7,30.1000
batch+reposition,7,35.2000
batch+reposition,7,50.9000
batch+reposition,7,36.2000
batch+reposition,7,54.2000
batch+reposition,7,40.2000
batch+reposition,7,50.1000
batch+reposition,7,38.3000
batch+reposition,7,25.7000
batch+reposition,7,44.9000
batch+reposition,7,12.0000
batch+reposition,7,13.5000
batch+reposition,7,66.0000
batch+reposition,7,30.7000
batch+reposition,7,17.0000
batch+reposition,7,79.4000
batch+reposition,7,33.8000
batch+reposition,7,34.9000
batch+reposition,7,118.7000
batch+reposition,7,24.5000
batch+reposition,7,90.8000
batch+reposition,7,48.1000
batch+reposition,7,13.7000
batch+reposition,7,80.6000
batch+reposition,7,50.8000
batch+reposition,7,30.2000
batch+reposition,7,12.1000
batch+reposition,7,143.1000
batch+reposition,7,88.9000
batch+reposition,7,112.8000
batch+reposition,7,194.4000
batch+reposition,7,27.7000
batch+reposition,7,254.1000
batch+reposition,7,27.8000
batch+reposition,7,72.7000
batch+reposition,7,165.9000
batch+reposition,7,38.0000
batch+reposition,7,37.1000
batch+reposition,7,53.5000
batch+reposition,7,27.1000
batch+reposition,7,16.7000
batch+reposition,7,80.2000
batch+reposition,7,72.3000
batch+reposition,7,40.8000
batch+reposition,7,126.1000
batch+reposition,7,93.5000
batch+reposition,7,30.9000
batch+reposition,7,316.8000
batch+reposition,7,67.5000
batch+reposition,7,729.3000
batch+reposition,7,70.0000
batch+reposition,7,18.6000
batch+reposition,7,68.7000
batch+reposition,7,55.9000
batch+reposition,7,55.0000
batch+reposition,7,824.7000
batch+reposition,7,50.1000
batch+reposition,7,375.8000
batch+reposition,7,845.6000
batch+reposition,7,25.5000
batch+reposition,7,5.6000
batch+reposition,7,132.2000
batch+reposition,7,22.8000
batch+reposition,7,58.0000
batch+reposition,7,46.0000
batch+reposition,7,46.2000
batch+reposition,7,61.9000
batch+reposition,7,43.0000
batch+reposition,7,126.2000
batch+reposition,7,26.8000
batch+reposition,7,62.6000
batch+reposition,7,70.5000
batch+reposition,7,55.8000
batch+reposition,7,55.2000
batch+reposition,7,16.4000
batch+reposition,7,22.3000
batch+reposition,7,69.5000
batch+reposition,7,107.4000
batch+reposition,7,44.1000
batch+reposition,7,38.3000
batch+reposition,7,67.8000
batch+reposition,7,68.4000
batch+reposition,7,152.4000
batch+reposition,7,150.4000
batch+reposition,7,99.7000
batch+reposition,7,611.4000
batch+reposition,7,27.9000
batch+reposition,7,114.9000
batch+reposition,7,93.3000
batch+reposition,7,22.3000
batch+reposition,7,28.4000
batch+reposition,7,53.9000
batch+reposition,7,25.2000
batch+reposition,7,69.9000
batch+reposition,7,43.3000
batch+reposition,7,72.0000
batch+reposition,7,528.0000
batch+reposition,7,29.6000
batch+reposition,7,78.4000
batch+reposition,7,64.6000
batch+reposition,7,62.9000
batch+reposition,7,74.6000
batch+reposition,7,100.0000
batch+reposition,7,17.1000
batch+reposition,7,83.3000
batch+reposition,7,23.5000
batch+reposition,7,93.2000
batch+reposition,7,50.1000
batch+reposition,7,1.5000
batch+reposition,7,48.5000
batch+reposition,7,70.7000
batch+reposition,7,13.5000
batch+reposition,7,86.5000
batch+reposition,7,170.1000
batch+reposition,7,72.2000
batch+reposition,7,24.2000
batch+reposition,7,35.3000
batch+reposition,7,79.1000
batch+reposition,7,36.2000
batch+reposition,7,9.4000
batch+reposition,7,134.9000
batch+reposition,7,10.4000
batch+reposition,7,1.4000
batch+reposition,7,88.8000
batch+reposition,7,73.8000
batch+reposition,7,50.4000
batch+reposition,7,23.0000
batch+reposition,7,49.2000
batch+reposition,7,69.2000
batch+reposition,7,193.9000
batch+reposition,7,68.2000
batch+reposition,7,35.7000
batch+reposition,7,116.7000
batch+reposition,7,114.5000
batch+reposition,7,47.7000
batch+reposition,7,69.3000
batch+reposition,7,34.6000
batch+reposition,7,117.3000
batch+reposition,7,57.1000
batch+reposition,7,524.2000
batch+reposition,7,57.6000
batch+reposition,7,52.6000
batch+reposition,7,87.1000
batch+reposition,7,96.4000
batch+reposition,7,33.8000
batch+reposition,7,101.9000
batch+reposition,7,330.4000
batch+reposition,7,75.3000
batch+reposition,7,18.4000
batch+reposition,7,114.4000
batch+reposition,7,80.0000
batch+reposition,7,52.8000
batch+reposition,7,81.2000
batch+reposition,7,103.8000
batch+reposition,7,59.8000
batch+reposition,7,174.5000
batch+reposition,7,166.3000
batch+reposition,7,29.0000
batch+reposition,7,408.3000
batch+reposition,7,57.4000
batch+reposition,7,1070.9000
batch+reposition,7,37.4000
batch+reposition,7,245.0000
batch+reposition,7,493.7000
batch+reposition,8,23.7000
batch+reposition,8,38.2000
batch+reposition,8,22.1000
batch+reposition,8,5.1000
batch+reposition,8,50.8000
batch+reposition,8,16.2000
batch+reposition,8,41.6000
batch+reposition,8,11.4000
batch+reposition,8,30.9000
batch+reposition,8,21.0000
batch+reposition,8,11.9000
batch+reposition,8,31.5000
batch+reposition,8,8.8000
batch+reposition,8,38.4000
batch+reposition,8,69.9000
batch+reposition,8,16.5000
batch+reposition,8,115.6000
batch+reposition,8,16.2000
batch+reposition,8,13.2000
batch+reposition,8,20.3000
batch+reposition,8,53.5000
batch+reposition,8,21.2000
batch+reposition,8,26.9000
batch+reposition,8,18.2000
batch+reposition,8,6.9000
batch+reposition,8,51.8000
batch+reposition,8,34.7000
batch+reposition,8,57.1000
batch+reposition,8,42.6000
batch+reposition,8,11.1000
batch+reposition,8,6.7000
batch+reposition,8,116.3000
batch+reposition,8,40.4000
batch+reposition,8,97.4000
batch+reposition,8,38.4000
batch+reposition,8,39.2000
batch+reposition,8,88.5000
batch+reposition,8,32.5000
batch+reposition,8,56.7000
batch+reposition,8,27.2000
batch+reposition,8,32.1000
batch+reposition,8,44.6000
batch+reposition,8,86.3000
batch+reposition,8,320.2000
batch+reposition,8,52.0000
batch+reposition,8,43.9000
batch+reposition,8,53.7000
batch+reposition,8,71.5000
batch+reposition,8,43.5000
batch+reposition,8,43.5000
batch+reposition,8,39.3000
batch+reposition,8,27.2000
batch+reposition,8,47.1000
batch+reposition,8,56.1000
batch+reposition,8,31.2000
batch+reposition,8,39.9000
batch+reposition,8,64.4000
batch+reposition,8,23.0000
batch+reposition,8,36.9000
batch+reposition,8,306.0000
batch+reposition,8,67.6000
batch+reposition,8,47.0000
batch+reposition,8,52.6000
batch+reposition,8,68.4000
batch+reposition,8,185.0000
batch+reposition,8,51.5000
batch+reposition,8,20.3000
batch+reposition,8,40.9000
batch+reposition,8,8.2000
batch+reposition,8,14.5000
batch+reposition,8,22.1000
batch+reposition,8,61.7000
batch+reposition,8,37.5000
batch+reposition,8,49.5000
batch+reposition,8,30.2000
batch+reposition,8,38.1000
batch+reposition,8,46.8000
batch+reposition,8,69.8000
batch+reposition,8,40.9000
batch+reposition,8,87.9000
batch+reposition,8,18.1000
batch+reposition,8,28.7000
batch+reposition,8,106.3000
batch+reposition,8,58.5000
batch+reposition,8,74.8000
batch+reposition,8,40.4000
batch+reposition,8,42.8000
batch+reposition,8,33.1000
batch+reposition,8,30.1000
batch+reposition,8,91.0000
batch+reposition,8,47.3000
batch+reposition,8,27.7000
batch+reposition,8,52.0000
batch+reposition,8,13.1000
batch+reposition,8,73.2000
batch+reposition,8,40.5000
batch+reposition,8,33.4000
batch+reposition,8,5.4000
batch+reposition,8,102.5000
batch+reposition,8,23.3000
batch+reposition,8,28.7000
batch+reposition,8,40.0000
batch+reposition,8,112.4000
batch+reposition,8,42.7000
batch+reposition,8,9.5000
batch+reposition,8,61.7000
batch+reposition,8,57.4000
batch+reposition,8,57.1000
batch+reposition,8,88.6000
batch+reposition,8,222.7000
batch+reposition,8,47.2000
batch+reposition,8,20.3000
batch+reposition,8,49.9000
batch+reposition,8,67.6000
batch+reposition,8,17.2000
batch+reposition,8,9.0000
batch+reposition,8,26.9000
batch+reposition,8,30.8000
batch+reposition,8,13.0000
batch+reposition,8,50.1000
batch+reposition,8,34.3000
batch+reposition,8,113.5000
batch+reposition,8,52.8000
batch+reposition,8,20.3000
batch+reposition,8,23.3000
batch+reposition,8,55.4000
batch+reposition,8,55.1000
batch+reposition,8,64.7000
batch+reposition,8,57.7000
batch+reposition,8,88.2000
batch+reposition,8,74.7000
batch+reposition,8,45.6000
batch+reposition,8,44.8000
batch+reposition,8,34.6000
batch+reposition,8,87.8000
batch+reposition,8,8.4000
batch+reposition,8,69.9000
batch+reposition,8,50.9000
batch+reposition,8,2.3000
batch+reposition,8,44.0000
batch+reposition,8,46.2000
batch+reposition,8,15.9000
batch+reposition,8,20.8000
batch+reposition,8,90.8000
batch+reposition,8,16.4000
batch+reposition,8,39.2000
batch+reposition,8,45.4000
batch+reposition,8,95.6000
batch+reposition,8,16.1000
batch+reposition,8,65.5000
batch+reposition,8,30.3000
batch+reposition,8,62.4000
batch+reposition,8,80.9000
batch+reposition,8,20.4000
batch+reposition,8,398.2000
batch+reposition,8,55.2000
batch+reposition,8,39.4000
batch+reposition,8,529.0000
batch+reposition,8,68.0000
batch+reposition,8,32.8000
batch+reposition,8,50.6000
batch+reposition,8,45.9000
batch+reposition,8,72.8000
batch+reposition,8,84.3000
batch+reposition,8,221.5000
batch+reposition,8,78.6000
batch+reposition,8,52.1000
batch+reposition,8,2.9000
batch+reposition,8,34.7000
batch+reposition,8,63.0000
batch+reposition,8,76.4000
batch+reposition,8,13.8000
batch+reposition,8,50.8000
batch+reposition,8,34.0000
batch+reposition,8,22.3000
batch+reposition,8,33.0000
batch+reposition,8,52.3000
batch+reposition,8,51.7000
batch+reposition,8,70.6000
batch+reposition,8,28.1000
batch+reposition,8,271.4000
batch+reposition,8,85.9000
batch+reposition,8,119.6000
batch+reposition,8,46.8000
batch+reposition,8,30.6000
batch+reposition,8,366.8000
batch+reposition,8,41.7000
batch+reposition,8,33.4000
batch+reposition,8,32.2000
batch+reposition,8,34.7000
batch+reposition,8,36.6000
batch+reposition,8,44.7000
batch+reposition,8,32.3000
batch+reposition,8,500.8000
batch+reposition,8,19.7000
batch+reposition,8,107.3000
batch+reposition,8,46.0000
batch+reposition,8,57.3000
batch+reposition,8,364.1000
batch+reposition,8,15.5000
batch+reposition,8,18.6000
batch+reposition,8,42.1000
batch+reposition,8,59.7000
batch+reposition,8,788.5000
batch+reposition,8,119.2000
batch+reposition,8,54.2000
batch+reposition,8,41.6000
batch+reposition,8,329.1000
batch+reposition,8,83.3000
batch+reposition,8,40.3000
batch+reposition,8,84.0000
batch+reposition,8,40.3000
batch+reposition,8,20.1000
batch+reposition,8,49.0000
batch+reposition,8,24.9000
batch+reposition,8,100.0000
batch+reposition,8,21.4000
batch+reposition,8,38.6000
batch+reposition,8,89.1000
batch+reposition,8,32.9000
batch+reposition,8,73.3000
batch+reposition,8,39.9000
batch+reposition,8,51.6000
batch+reposition,8,18.6000
batch+reposition,8,29.2000
batch+reposition,8,23.3000
batch+reposition,8,61.9000
batch+reposition,8,67.0000
batch+reposition,8,30.4000
batch+reposition,8,29.1000
batch+reposition,8,17.3000
batch+reposition,8,17.3000
batch+reposition,8,57.9000
batch+reposition,8,11.7000
batch+reposition,8,122.2000
batch+reposition,8,84.3000
batch+reposition,8,49.5000
batch+reposition,8,79.9000
batch+reposition,8,18.3000
batch+reposition,8,73.0000
batch+reposition,8,87.1000
batch+reposition,8,92.4000
batch+reposition,8,102.1000
batch+reposition,8,74.6000
batch+reposition,8,18.0000
batch+reposition,8,270.8000
batch+reposition,8,513.8000
batch+reposition,8,53.1000
batch+reposition,8,5.5000
batch+reposition,8,56.5000
batch+reposition,8,15.2000
batch+reposition,8,32.5000
batch+reposition,8,152.4000
batch+reposition,8,35.5000
batch+reposition,8,47.2000
batch+reposition,8,391.5000
batch+reposition,8,103.2000
batch+reposition,8,23.9000
batch+reposition,8,66.8000
batch+reposition,8,30.3000
batch+reposition,8,43.4000
batch+reposition,8,98.7000
batch+reposition,8,17.3000
batch+reposition,8,89.2000
batch+reposition,8,81.3000
batch+reposition,8,5.0000
batch+reposition,8,53.1000
batch+reposition,8,47.2000
batch+reposition,8,360.6000
batch+reposition,8,84.9000
batch+reposition,8,572.0000
batch+reposition,8,54.8000
batch+reposition,8,27.2000
batch+reposition,8,52.5000
batch+reposition,8,51.4000
batch+reposition,8,8.5000
batch+reposition,8,81.2000
batch+reposition,8,38.9000
batch+reposition,8,124.7000
batch+reposition,8,45.9000
batch+reposition,8,53.1000
batch+reposition,8,30.4000
batch+reposition,8,48.2000
batch+reposition,8,369.9000
batch+reposition,8,64.4000
batch+reposition,8,49.5000
batch+reposition,8,103.7000
batch+reposition,8,97.2000
batch+reposition,8,154.0000
batch+reposition,8,29.1000
batch+reposition,8,95.4000
batch+reposition,8,35.7000
batch+reposition,8,88.9000
batch+reposition,8,55.0000
batch+reposition,8,92.6000
batch+reposition,8,181.3000
batch+reposition,8,16.7000
batch+reposition,8,82.6000
batch+reposition,8,40.3000
batch+reposition,8,76.5000
batch+reposition,8,158.7000
batch+reposition,8,78.9000
batch+reposition,8,141.9000
batch+reposition,8,41.6000
batch+reposition,8,40.0000
batch+reposition,8,27.4000
batch+reposition,8,10.6000
batch+reposition,8,183.2000
batch+reposition,8,1.2000
batch+reposition,8,51.5000
batch+reposition,8,20.8000
batch+reposition,8,76.7000
batch+reposition,8,281.8000
batch+reposition,8,17.7000
batch+reposition,8,19.7000
batch+reposition,8,63.3000
batch+reposition,8,58.3000
batch+reposition,8,64.9000
batch+reposition,8,117.1000
batch+reposition,8,188.0000
batch+reposition,8,148.5000
batch+reposition,8,71.5000
batch+reposition,8,115.9000
batch+reposition,8,69.7000
batch+reposition,8,68.3000
batch+reposition,8,135.2000
batch+reposition,8,40.2000
batch+reposition,8,179.8000
batch+reposition,8,55.1000
batch+reposition,8,199.8000
batch+reposition,8,67.7000
batch+reposition,8,71.4000
batch+reposition,8,39.5000
batch+reposition,8,103.3000
batch+reposition,8,60.1000
batch+reposition,8,102.0000
batch+reposition,8,2.7000
batch+reposition,8,67.7000
batch+reposition,8,3.6000
batch+reposition,8,118.2000
batch+reposition,8,200.8000
batch+reposition,8,15.2000
batch+reposition,8,68.7000
batch+reposition,8,77.9000
batch+reposition,8,71.9000
batch+reposition,8,43.8000
batch+reposition,8,14.6000
batch+reposition,8,133.0000
batch+reposition,8,29.8000
batch+reposition,8,26.9000
batch+reposition,8,546.9000
batch+reposition,8,28.2000
batch+reposition,8,9.7000
batch+reposition,8,67.2000
batch+reposition,8,134.6000
batch+reposition,8,137.6000
batch+reposition,8,700.8000
batch+reposition,8,84.3000
batch+reposition,8,117.9000
batch+reposition,8,154.1000
batch+reposition,8,80.6000
batch+reposition,8,96.0000
batch+reposition,8,95.0000
batch+reposition,8,30.2000
batch+reposition,8,56.9000
batch+reposition,8,38.1000
batch+reposition,8,60.7000
batch+reposition,8,20.0000
batch+reposition,8,151.3000
batch+reposition,8,40.1000
batch+reposition,8,59.5000
batch+reposition,8,76.6000
batch+reposition,8,35.0000
batch+reposition,8,395.1000
batch+reposition,8,300.5000
batch+reposition,8,144.7000
batch+reposition,8,47.2000
batch+reposition,8,85.3000
batch+reposition,8,567.8000
batch+reposition,8,139.4000
batch+reposition,8,26.8000
batch+reposition,8,43.6000
batch+reposition,8,35.4000
batch+reposition,8,59.9000
batch+reposition,8,44.6000
batch+reposition,8,49.0000
batch+reposition,8,652.5000
batch+reposition,8,85.0000
batch+reposition,8,20.2000
batch+reposition,8,827.5000
batch+reposition,9,39.7000
batch+reposition,9,6.9000
batch+reposition,9,34.6000
batch+reposition,9,33.2000
batch+reposition,9,36.0000
batch+reposition,9,77.3000
batch+reposition,9,3.0000
batch+reposition,9,30.2000
batch+reposition,9,48.3000
batch+reposition,9,47.6000
batch+reposition,9,36.6000
batch+reposition,9,37.3000
batch+reposition,9,41.9000
batch+reposition,9,12.6000
batch+reposition,9,20.1000
batch+reposition,9,19.0000
batch+reposition,9,44.3000
batch+reposition,9,56.6000
batch+reposition,9,13.6000
batch+reposition,9,58.2000
batch+reposition,9,18.5000
batch+reposition,9,118.1000
batch+reposition,9,18.8000
batch+reposition,9,108.4000
batch+reposition,9,51.5000
batch+reposition,9,6.5000
batch+reposition,9,235.3000
batch+reposition,9,55.4000
batch+reposition,9,36.3000
batch+reposition,9,71.1000
batch+reposition,9,207.2000
batch+reposition,9,33.0000
batch+reposition,9,27.7000
batch+reposition,9,5.0000
batch+reposition,9,49.3000
batch+reposition,9,38.8000
batch+reposition,9,16.6000
batch+reposition,9,71.4000
batch+reposition,9,6.4000
batch+reposition,9,218.8000
batch+reposition,9,30.8000
batch+reposition,9,33.2000
batch+reposition,9,7.4000
batch+reposition,9,33.2000
batch+reposition,9,35.4000
batch+reposition,9,98.8000
batch+reposition,9,70.0000
batch+reposition,9,30.1000
batch+reposition,9,25.0000
batch+reposition,9,25.9000
batch+reposition,9,51.9000
batch+reposition,9,41.1000
batch+reposition,9,19.8000
batch+reposition,9,9.3000
batch+reposition,9,48.4000
batch+reposition,9,41.5000
batch+reposition,9,22.9000
batch+reposition,9,21.4000
batch+reposition,9,32.1000
batch+reposition,9,40.5000
batch+reposition,9,56.0000
batch+reposition,9,34.5000
batch+reposition,9,48.4000
batch+reposition,9,39.8000
batch+reposition,9,11.6000
batch+reposition,9,59.7000
batch+reposition,9,10.7000
batch+reposition,9,36.6000
batch+reposition,9,39.6000
batch+reposition,9,67.8000
batch+reposition,9,22.6000
batch+reposition,9,535.9000
batch+reposition,9,14.7000
batch+reposition,9,1.5000
batch+reposition,9,83.6000
batch+reposition,9,45.2000
batch+reposition,9,12.8000
batch+reposition,9,24.8000
batch+reposition,9,48.3000
batch+reposition,9,53.6000
batch+reposition,9,191.8000
batch+reposition,9,20.6000
batch+reposition,9,24.2000
batch+reposition,9,79.9000
batch+reposition,9,29.8000
batch+reposition,9,14.2000
batch+reposition,9,15.1000
batch+reposition,9,17.9000
batch+reposition,9,10.4000
batch+reposition,9,38.6000
batch+reposition,9,69.7000
batch+reposition,9,99.7000
batch+reposition,9,29.1000
batch+reposition,9,113.2000
batch+reposition,9,16.6000
batch+reposition,9,37.4000
batch+reposition,9,26.7000
batch+reposition,9,36.5000
batch+reposition,9,90.6000
batch+reposition,9,50.9000
batch+reposition,9,102.1000
batch+reposition,9,62.1000
batch+reposition,9,36.9000
batch+reposition,9,68.5000
batch+reposition,9,46.4000
batch+reposition,9,86.4000
batch+reposition,9,34.9000
batch+reposition,9,21.4000
batch+reposition,9,17.3000
batch+reposition,9,9.6000
batch+reposition,9,41.7000
batch+reposition,9,31.4000
batch+reposition,9,48.1000
batch+reposition,9,166.3000
batch+reposition,9,25.8000
batch+reposition,9,26.3000
batch+reposition,9,76.1000
batch+reposition,9,76.1000
batch+reposition,9,11.9000
batch+reposition,9,164.3000
batch+reposition,9,566.3000
batch+reposition,9,39.7000
batch+reposition,9,176.6000
batch+reposition,9,57.5000
batch+reposition,9,19.2000
batch+reposition,9,15.0000
batch+reposition,9,62.4000
batch+reposition,9,1.8000
batch+reposition,9,54.5000
batch+reposition,9,74.6000
batch+reposition,9,53.8000
batch+reposition,9,225.0000
batch+reposition,9,38.6000
batch+reposition,9,94.2000
batch+reposition,9,7.6000
batch+reposition,9,0.2000
batch+reposition,9,72.2000
batch+reposition,9,19.7000
batch+reposition,9,8.5000
batch+reposition,9,140.0000
batch+reposition,9,64.0000
batch+reposition,9,210.7000
batch+reposition,9,61.1000
batch+reposition,9,31.3000
batch+reposition,9,38.2000
batch+reposition,9,82.2000
batch+reposition,9,43.8000
