demand,policy,seed,wait_seconds,picked_up
2,batch,5,527.0000,true
2,batch,5,1574.7000,true
2,batch,5,1182.0000,true
2,batch,5,900.6000,true
2,batch,5,816.5000,true
2,batch,5,499.4000,true
2,batch,5,1367.9000,true
2,batch,5,1286.3000,true
2,batch,5,1822.5000,true
2,batch,5,2281.0000,false
2,batch,6,0.7000,true
2,batch,6,21.5000,true
2,batch,6,32.7000,true
2,batch,6,32.3000,true
2,batch,6,36.8000,true
2,batch,6,33.2000,true
2,batch,6,5.0000,true
2,batch,6,46.3000,true
2,batch,6,17.2000,true
2,batch,6,36.9000,true
2,batch,6,27.5000,true
2,batch,6,40.4000,true
2,batch,6,15.5000,true
2,batch,6,27.0000,true
2,batch,6,20.4000,true
2,batch,6,12.2000,true
2,batch,6,4.6000,true
2,batch,6,11.4000,true
2,batch,6,34.7000,true
2,batch,6,50.2000,true
2,batch,6,19.7000,true
2,batch,6,10.1000,true
2,batch,6,9.9000,true
2,batch,6,27.2000,true
2,batch,6,31.9000,true
2,batch,6,31.6000,true
2,batch,6,1.5000,true
2,batch,6,17.3000,true
2,batch,6,22.0000,true
2,batch,6,32.0000,true
2,batch,6,29.5000,true
2,batch,6,12.2000,true
2,batch,6,36.4000,true
2,batch,6,46.8000,true
2,batch,6,34.5000,true
2,batch,6,51.8000,true
2,batch,6,28.8000,true
2,batch,6,16.9000,true
2,batch,6,13.9000,true
2,batch,6,36.6000,true
2,batch,6,74.7000,true
2,batch,6,90.7000,true
2,batch,6,33.1000,true
2,batch,6,7.6000,true
2,batch,6,3.7000,true
2,batch,6,29.2000,true
2,batch,6,67.9000,true
2,batch,6,22.0000,true
2,batch,6,26.8000,true
2,batch,6,8.6000,true
2,batch,6,264.0000,true
2,batch,6,34.0000,true
2,batch,6,24.1000,true
2,batch,6,29.6000,true
2,batch,6,44.5000,true
2,batch,6,38.8000,true
2,batch,6,52.6000,true
2,batch,6,44.2000,true
2,batch,6,36.1000,true
2,batch,6,12.8000,true
2,batch,6,36.2000,true
2,batch,6,70.0000,true
2,batch,6,89.5000,true
2,batch,6,50.1000,true
2,batch,6,8.4000,true
2,batch,6,1.2000,true
2,batch,6,35.4000,true
2,batch,6,134.4000,true
2,batch,6,79.4000,true
2,batch,6,55.0000,true
2,batch,6,51.3000,true
2,batch,6,56.0000,true
2,batch,6,41.2000,true
2,batch,6,72.0000,true
2,batch,6,33.2000,true
2,batch,6,66.3000,true
2,batch,6,13.1000,true
2,batch,6,11.1000,true
2,batch,6,268.1000,true
2,batch,6,99.4000,true
2,batch,6,47.6000,true
2,batch,6,36.5000,true
2,batch,6,83.7000,true
2,batch,6,57.5000,true
2,batch,6,85.6000,true
2,batch,6,47.4000,true
2,batch,6,71.1000,true
2,batch,6,37.9000,true
2,batch,6,133.6000,true
2,batch,6,60.8000,true
2,batch,6,246.5000,true
2,batch,6,77.0000,true
2,batch,6,128.9000,true
2,batch,6,70.4000,true
2,batch,6,27.0000,true
2,batch,6,53.8000,true
2,batch,6,34.3000,true
2,batch,6,79.3000,true
2,batch,6,84.1000,true
2,batch,6,149.3000,true
2,batch,6,28.4000,true
2,batch,6,77.5000,true
2,batch,6,9.5000,true
2,batch,6,42.0000,true
2,batch,6,2.0000,true
2,batch,6,99.7000,true
2,batch,6,81.2000,true
2,batch,6,37.3000,true
2,batch,6,44.6000,true
2,batch,6,83.6000,true
2,batch,6,114.5000,true
2,batch,6,145.3000,true
2,batch,6,166.4000,true
2,batch,6,43.1000,true
2,batch,6,51.5000,true
2,batch,6,200.3000,true
2,batch,6,4.4000,true
2,batch,6,38.3000,true
2,batch,6,31.5000,true
2,batch,6,44.6000,true
2,batch,6,205.4000,true
2,batch,6,35.5000,true
2,batch,6,113.6000,true
2,batch,6,61.8000,true
2,batch,6,160.3000,true
2,batch,6,177.4000,true
2,batch,6,59.9000,true
2,batch,6,50.3000,true
2,batch,6,128.6000,true
2,batch,6,32.7000,true
2,batch,6,228.9000,true
2,batch,6,24.3000,true
2,batch,6,175.2000,true
2,batch,6,56.1000,true
2,batch,6,126.2000,true
2,batch,6,39.1000,true
2,batch,6,111.9000,true
2,batch,6,18.8000,true
2,batch,6,28.8000,true
2,batch,6,64.8000,true
2,batch,6,41.0000,true
2,batch,6,55.7000,true
2,batch,6,109.4000,true
2,batch,6,132.4000,true
2,batch,6,225.8000,true
2,batch,6,130.9000,true
2,batch,6,27.9000,true
2,batch,6,35.5000,true
2,batch,6,18.8000,true
2,batch,6,47.8000,true
2,batch,6,75.5000,true
2,batch,6,52.8000,true
2,batch,6,118.2000,true
2,batch,6,103.8000,true
2,batch,6,107.5000,true
2,batch,6,50.8000,true
2,batch,6,142.1000,true
2,batch,6,33.1000,true
2,batch,6,200.7000,true
2,batch,6,19.2000,true
2,batch,6,15.7000,true
2,batch,6,74.1000,true
2,batch,6,71.5000,true
2,batch,6,134.3000,true
2,batch,6,54.8000,true
2,batch,6,67.2000,true
2,batch,6,121.3000,true
2,batch,6,184.5000,true
2,batch,6,43.3000,true
2,batch,6,182.0000,true
2,batch,6,59.5000,true
2,batch,6,68.2000,true
2,batch,6,173.6000,true
2,batch,6,155.1000,true
2,batch,6,128.5000,true
2,batch,6,162.5000,true
2,batch,6,100.4000,true
2,batch,6,83.6000,true
2,batch,6,118.4000,true
2,batch,6,150.7000,true
2,batch,6,89.4000,true
2,batch,6,200.9000,true
2,batch,6,46.7000,true
2,batch,6,25.4000,true
2,batch,6,125.3000,true
2,batch,6,171.3000,true
2,batch,6,120.5000,true
2,batch,6,45.2000,true
2,batch,6,52.6000,true
2,batch,6,97.4000,true
2,batch,6,72.2000,true
2,batch,6,96.2000,true
2,batch,6,39.6000,true
2,batch,6,61.9000,true
2,batch,6,84.5000,true
2,batch,6,57.4000,true
2,batch,6,173.8000,true
2,batch,6,89.8000,true
2,batch,6,92.3000,true
2,batch,6,124.5000,true
2,batch,6,244.9000,true
2,batch,6,105.1000,true
2,batch,6,144.7000,true
2,batch,6,94.3000,true
2,batch,6,204.6000,true
2,batch,6,177.8000,true
2,batch,6,94.8000,true
2,batch,6,137.5000,true
2,batch,6,346.3000,true
2,batch,6,26.1000,true
2,batch,6,71.1000,true
2,batch,6,90.7000,true
2,batch,6,22.5000,true
2,batch,6,111.4000,true
2,batch,6,200.7000,true
2,batch,6,106.9000,true
2,batch,6,61.3000,true
2,batch,6,52.4000,true
2,batch,6,86.4000,true
2,batch,6,163.1000,true
2,batch,6,68.1000,true
2,batch,6,295.5000,true
2,batch,6,107.7000,true
2,batch,6,86.1000,true
2,batch,6,133.5000,true
2,batch,6,132.2000,true
2,batch,6,56.0000,true
2,batch,6,92.0000,true
2,batch,6,116.2000,true
2,batch,6,90.0000,true
2,batch,6,115.6000,true
2,batch,6,165.6000,true
2,batch,6,169.3000,true
2,batch,6,136.2000,true
2,batch,6,79.1000,true
2,batch,6,144.0000,true
2,batch,6,96.2000,true
2,batch,6,52.2000,true
2,batch,6,181.0000,true
2,batch,6,174.2000,true
2,batch,6,122.5000,true
2,batch,6,24.2000,true
2,batch,6,175.5000,true
2,batch,6,32.8000,true
2,batch,6,76.3000,true
2,batch,6,152.7000,true
2,batch,6,112.5000,true
2,batch,6,215.6000,true
2,batch,6,98.1000,true
2,batch,6,151.7000,true
2,batch,6,76.1000,true
2,batch,6,62.5000,true
2,batch,6,206.2000,true
2,batch,6,357.9000,true
2,batch,6,7.4000,true
2,batch,6,118.6000,true
2,batch,6,69.0000,true
2,batch,6,127.1000,true
2,batch,6,58.5000,true
2,batch,6,165.3000,true
2,batch,6,123.8000,true
2,batch,6,145.9000,true
2,batch,6,227.2000,true
2,batch,6,172.1000,true
2,batch,6,84.6000,true
2,batch,6,75.7000,true
2,batch,6,258.9000,true
2,batch,6,83.6000,true
2,batch,6,190.4000,true
2,batch,6,195.5000,true
2,batch,6,49.8000,true
2,batch,6,88.9000,true
2,batch,6,197.2000,true
2,batch,6,246.7000,true
2,batch,6,122.4000,true
2,batch,6,127.4000,true
2,batch,6,108.6000,true
2,batch,6,141.4000,true
2,batch,6,109.8000,true
2,batch,6,126.6000,true
2,batch,6,230.2000,true
2,batch,6,83.2000,true
2,batch,6,77.2000,true
2,batch,6,102.0000,true
2,batch,6,134.5000,true
2,batch,6,44.0000,true
2,batch,6,263.7000,true
2,batch,6,66.3000,true
2,batch,6,147.5000,true
2,batch,6,173.4000,true
2,batch,6,176.8000,true
2,batch,6,85.9000,true
2,batch,6,135.0000,true
2,batch,6,129.9000,true
2,batch,6,30.1000,true
2,batch,6,233.6000,true
2,batch,6,214.8000,true
2,batch,6,233.2000,true
2,batch,6,178.7000,true
2,batch,6,185.3000,true
2,batch,6,144.3000,true
2,batch,6,109.1000,true
2,batch,6,94.2000,true
2,batch,6,40.7000,true
2,batch,6,151.9000,true
2,batch,6,99.3000,true
2,batch,6,89.7000,true
2,batch,6,112.1000,true
2,batch,6,294.4000,true
2,batch,6,21.3000,true
2,batch,6,141.8000,true
2,batch,6,110.6000,true
2,batch,6,258.0000,true
2,batch,6,155.1000,true
2,batch,6,232.7000,true
2,batch,6,507.0000,true
2,batch,6,108.5000,true
2,batch,6,60.3000,true
2,batch,6,77.9000,true
2,batch,6,63.3000,true
2,batch,6,203.3000,true
2,batch,6,277.1000,true
2,batch,6,157.4000,true
2,batch,6,187.3000,true
2,batch,6,154.6000,true
2,batch,6,291.1000,true
2,batch,6,225.3000,true
2,batch,6,151.7000,true
2,batch,6,221.8000,true
2,batch,6,133.2000,true
2,batch,6,154.0000,true
2,batch,6,116.3000,true
2,batch,6,323.3000,true
2,batch,6,281.3000,true
2,batch,6,258.2000,true
2,batch,6,208.2000,true
2,batch,6,43.0000,true
2,batch,6,50.6000,true
2,batch,6,282.1000,true
2,batch,6,132.7000,true
2,batch,6,52.7000,true
2,batch,6,97.0000,true
2,batch,6,50.4000,true
2,batch,6,235.9000,true
2,batch,6,168.9000,true
2,batch,6,198.0000,true
2,batch,6,192.8000,true
2,batch,6,280.8000,true
2,batch,6,318.4000,true
2,batch,6,88.5000,true
2,batch,6,60.1000,true
2,batch,6,158.4000,true
2,batch,6,328.1000,true
2,batch,6,227.6000,true
2,batch,6,64.0000,true
2,batch,6,94.7000,true
2,batch,6,92.8000,true
2,batch,6,257.4000,true
2,batch,6,216.0000,true
2,batch,6,84.2000,true
2,batch,6,263.7000,true
2,batch,6,265.9000,true
2,batch,6,273.0000,true
2,batch,6,562.5000,true
2,batch,6,269.7000,true
2,batch,6,138.8000,true
2,batch,6,139.8000,true
2,batch,6,93.4000,true
2,batch,6,313.3000,true
2,batch,6,149.5000,true
2,batch,6,129.7000,true
2,batch,6,202.4000,true
2,batch,6,148.4000,true
2,batch,6,125.5000,true
2,batch,6,45.0000,true
2,batch,6,116.2000,true
2,batch,6,161.8000,true
2,batch,6,152.1000,true
2,batch,6,149.7000,true
2,batch,6,200.8000,true
2,batch,6,162.9000,true
2,batch,6,108.7000,true
2,batch,6,288.7000,true
2,batch,6,307.0000,true
2,batch,6,129.6000,true
2,batch,6,117.4000,true
2,batch,6,119.0000,true
2,batch,6,82.6000,true
2,batch,6,322.9000,true
2,batch,6,102.5000,true
2,batch,6,144.2000,true
2,batch,6,246.3000,true
2,batch,6,178.5000,true
2,batch,6,97.6000,true
2,batch,6,108.7000,true
2,batch,6,212.1000,true
2,batch,6,90.8000,true
2,batch,6,162.5000,true
2,batch,6,174.9000,true
2,batch,6,175.5000,true
2,batch,6,285.4000,true
2,batch,6,232.4000,true
2,batch,6,324.2000,true
2,batch,6,216.5000,true
2,batch,6,238.4000,true
2,batch,6,127.7000,true
2,batch,6,158.5000,true
2,batch,6,234.8000,true
2,batch,6,146.8000,true
2,batch,6,37.6000,true
2,batch,6,474.3000,true
2,batch,6,279.8000,true
2,batch,6,104.7000,true
2,batch,6,318.9000,true
2,batch,6,174.1000,true
2,batch,6,96.1000,true
2,batch,6,157.2000,true
2,batch,6,311.0000,true
2,batch,6,186.6000,true
2,batch,6,340.6000,true
2,batch,6,223.9000,true
2,batch,6,122.1000,true
2,batch,6,125.6000,true
2,batch,6,159.5000,true
2,batch,6,203.9000,true
2,batch,6,26.2000,true
2,batch,6,128.4000,true
2,batch,6,87.1000,true
2,batch,6,259.1000,true
2,batch,6,106.2000,true
2,batch,6,170.7000,true
2,batch,6,186.1000,true
2,batch,6,155.2000,true
2,batch,6,196.0000,true
2,batch,6,346.6000,true
2,batch,6,315.8000,true
2,batch,6,233.0000,true
2,batch,6,177.2000,true
2,batch,6,162.2000,true
2,batch,6,129.0000,true
2,batch,6,177.5000,true
2,batch,6,89.8000,true
2,batch,6,112.7000,true
2,batch,6,329.5000,true
2,batch,6,111.6000,true
2,batch,6,259.4000,true
2,batch,6,215.0000,true
2,batch,6,159.0000,true
2,batch,6,236.5000,true
2,batch,6,108.5000,true
2,batch,6,85.5000,true
2,batch,6,142.8000,true
2,batch,6,194.9000,true
2,batch,6,460.2000,true
2,batch,6,219.8000,true
2,batch,6,157.1000,true
2,batch,6,386.4000,true
2,batch,6,51.1000,true
2,batch,6,156.7000,true
2,batch,6,362.0000,true
2,batch,6,522.5000,true
2,batch,6,173.3000,true
2,batch,6,238.0000,true
2,batch,6,233.0000,true
2,batch,6,178.6000,true
2,batch,6,86.7000,true
2,batch,6,521.0000,true
2,batch,6,85.2000,true
2,batch,6,494.7000,true
2,batch,6,199.1000,true
2,batch,6,118.9000,true
2,batch,6,260.8000,true
2,batch,6,520.3000,true
2,batch,6,209.0000,true
2,batch,6,155.7000,true
2,batch,6,255.1000,true
2,batch,6,165.1000,true
2,batch,6,132.0000,true
2,batch,6,490.4000,true
2,batch,6,185.4000,true
2,batch,6,664.3000,true
2,batch,6,304.5000,true
2,batch,6,494.3000,true
2,batch,6,162.7000,true
2,batch,6,152.9000,true
2,batch,6,184.8000,true
2,batch,6,111.0000,true
2,batch,6,593.8000,true
2,batch,6,318.2000,true
2,batch,6,302.4000,true
2,batch,6,275.1000,true
2,batch,6,406.9000,true
2,batch,6,194.0000,true
2,batch,6,172.2000,true
2,batch,6,217.9000,true
2,batch,6,199.7000,true
2,batch,6,219.4000,true
2,batch,6,189.6000,true
2,batch,6,151.3000,true
2,batch,6,274.4000,true
2,batch,6,415.6000,true
2,batch,6,228.0000,true
2,batch,6,247.1000,true
2,batch,6,500.0000,true
2,batch,6,172.4000,true
2,batch,6,386.4000,true
2,batch,6,227.1000,true
2,batch,6,530.5000,true
2,batch,6,424.1000,true
2,batch,6,574.9000,true
2,batch,6,439.7000,true
2,batch,6,139.5000,true
2,batch,6,179.5000,true
2,batch,6,56.0000,true
2,batch,6,193.1000,true
2,batch,6,158.4000,true
2,batch,6,100.1000,true
2,batch,6,200.2000,true
2,batch,6,296.1000,true
2,batch,6,976.4000,true
2,batch,6,141.7000,true
2,batch,6,396.2000,true
2,batch,6,643.3000,true
2,batch,6,204.1000,true
2,batch,6,370.1000,true
2,batch,6,437.4000,true
2,batch,6,152.7000,true
2,batch,6,715.0000,true
2,batch,6,240.4000,true
2,batch,6,162.4000,true
2,batch,6,225.1000,true
2,batch,6,256.1000,true
2,batch,6,268.1000,true
2,batch,6,62.5000,true
2,batch,6,353.3000,true
2,batch,6,510.6000,true
2,batch,6,115.1000,true
2,batch,6,451.7000,true
2,batch,6,242.2000,true
2,batch,6,411.9000,true
2,batch,6,296.7000,true
2,batch,6,63.4000,true
2,batch,6,315.5000,true
2,batch,6,126.9000,true
2,batch,6,474.0000,true
2,batch,6,550.8000,true
2,batch,6,654.6000,true
2,batch,6,290.2000,true
2,batch,6,650.0000,true
2,batch,6,121.2000,true
2,batch,6,270.7000,true
2,batch,6,252.9000,true
2,batch,6,399.6000,true
2,batch,6,131.6000,true
2,batch,6,269.4000,true
2,batch,6,381.3000,true
2,batch,6,158.8000,true
2,batch,6,90.5000,true
2,batch,6,153.1000,true
2,batch,6,738.7000,true
2,batch,6,276.2000,true
2,batch,6,183.4000,true
2,batch,6,42.2000,true
2,batch,6,895.2000,true
2,batch,6,345.1000,true
2,batch,6,289.4000,true
2,batch,6,127.2000,true
2,batch,6,149.7000,true
2,batch,6,653.3000,true
2,batch,6,116.9000,true
2,batch,6,473.7000,true
2,batch,6,115.0000,true
2,batch,6,171.3000,true
2,batch,6,77.1000,true
2,batch,6,99.2000,true
2,batch,6,64.4000,true
2,batch,6,693.7000,true
2,batch,6,190.1000,true
2,batch,6,368.2000,true
2,batch,6,818.8000,true
2,batch,6,495.9000,true
2,batch,6,91.8000,true
2,batch,6,53.8000,true
2,batch,6,393.3000,true
2,batch,6,704.0000,true
2,batch,6,647.1000,true
2,batch,6,37.0000,true
2,batch,6,157.3000,true
2,batch,6,179.3000,true
2,batch,6,299.8000,true
2,batch,6,319.3000,true
2,batch,6,798.5000,true
2,batch,6,178.0000,true
2,batch,6,120.0000,true
2,batch,6,184.1000,true
2,batch,6,537.3000,true
2,batch,6,330.1000,true
2,batch,6,189.3000,true
2,batch,6,221.4000,true
2,batch,6,338.6000,true
2,batch,6,91.7000,true
2,batch,6,383.9000,true
2,batch,6,82.8000,true
2,batch,6,137.0000,true
2,batch,6,641.1000,true
2,batch,6,564.2000,true
2,batch,6,202.6000,true
2,batch,6,156.4000,true
2,batch,6,108.1000,true
2,batch,6,918.5000,true
2,batch,6,59.2000,true
2,batch,6,75.8000,true
2,batch,6,140.5000,true
2,batch,6,557.2000,true
2,batch,6,321.7000,true
2,batch,6,615.7000,true
2,batch,6,202.0000,true
2,batch,6,699.8000,true
2,batch,6,243.7000,true
2,batch,6,90.6000,true
2,batch,6,528.3000,true
2,batch,6,104.0000,true
2,batch,6,248.6000,true
2,batch,6,927.5000,true
2,batch,6,174.0000,true
2,batch,6,104.4000,true
2,batch,6,514.8000,true
2,batch,6,494.7000,true
2,batch,6,238.2000,true
2,batch,6,183.8000,true
2,batch,6,363.7000,true
2,batch,6,514.6000,true
2,batch,6,181.3000,true
2,batch,6,243.5000,true
2,batch,6,175.9000,true
2,batch,6,29.4000,true
2,batch,6,97.6000,true
2,batch,6,294.1000,true
2,batch,6,512.0000,true
2,batch,6,697.9000,true
2,batch,6,888.6000,true
2,batch,6,268.2000,true
2,batch,6,87.3000,true
2,batch,6,908.1000,true
2,batch,6,397.1000,true
2,batch,6,162.8000,true
2,batch,6,333.7000,true
2,batch,6,214.1000,true
2,batch,6,173.7000,true
2,batch,6,391.0000,true
2,batch,6,764.3000,true
2,batch,6,207.9000,true
2,batch,6,344.4000,true
2,batch,6,377.0000,true
2,batch,6,312.3000,true
2,batch,6,167.3000,true
2,batch,6,169.1000,true
2,batch,6,315.5000,true
2,batch,6,329.9000,true
2,batch,6,309.9000,true
2,batch,6,520.3000,true
2,batch,6,330.5000,true
2,batch,6,77.9000,true
2,batch,6,596.6000,true
2,batch,6,117.2000,true
2,batch,6,129.2000,true
2,batch,6,351.9000,true
2,batch,6,734.0000,true
2,batch,6,747.1000,true
2,batch,6,187.7000,true
2,batch,6,299.6000,true
2,batch,6,100.2000,true
2,batch,6,226.8000,true
2,batch,6,100.2000,true
2,batch,6,135.0000,true
2,batch,6,481.8000,true
2,batch,6,47.2000,true
2,batch,6,307.0000,true
2,batch,6,92.5000,true
2,batch,6,569.5000,true
2,batch,6,218.1000,true
2,batch,6,237.8000,true
2,batch,6,662.0000,true
2,batch,6,377.6000,true
2,batch,6,1214.4000,true
2,batch,6,220.5000,true
2,batch,6,250.5000,true
2,batch,6,350.6000,true
2,batch,6,874.4000,true
2,batch,6,770.5000,true
2,batch,6,200.7000,true
2,batch,6,351.5000,true
2,batch,6,515.5000,true
2,batch,6,320.9000,true
2,batch,6,680.3000,true
2,batch,6,80.5000,true
2,batch,6,431.7000,true
2,batch,6,229.0000,true
2,batch,6,159.8000,true
2,batch,6,69.2000,true
2,batch,6,342.9000,true
2,batch,6,88.3000,true
2,batch,6,621.2000,true
2,batch,6,127.6000,true
2,batch,6,313.7000,true
2,batch,6,154.4000,true
2,batch,6,255.6000,true
2,batch,6,961.1000,true
2,batch,6,725.6000,true
2,batch,6,440.3000,true
2,batch,6,286.3000,true
2,batch,6,106.4000,true
2,batch,6,262.9000,true
2,batch,6,792.2000,true
2,batch,6,458.5000,true
2,batch,6,168.5000,true
2,batch,6,471.2000,true
2,batch,6,137.1000,true
2,batch,6,835.8000,true
2,batch,6,183.6000,true
2,batch,6,83.1000,true
2,batch,6,57.0000,true
2,batch,6,71.5000,true
2,batch,6,859.4000,true
2,batch,6,235.8000,true
2,batch,6,379.5000,true
2,batch,6,77.1000,true
2,batch,6,51.5000,true
2,batch,6,198.3000,true
2,batch,6,249.7000,true
2,batch,6,161.1000,true
2,batch,6,117.8000,true
2,batch,6,134.1000,true
2,batch,6,124.5000,true
2,batch,6,977.6000,true
2,batch,6,452.5000,true
2,batch,6,266.9000,true
2,batch,6,174.1000,true
2,batch,6,313.5000,true
2,batch,6,387.7000,true
2,batch,6,198.9000,true
2,batch,6,225.6000,true
2,batch,6,442.8000,true
2,batch,6,104.3000,true
2,batch,6,103.5000,true
2,batch,6,92.5000,true
2,batch,6,104.1000,true
2,batch,6,782.9000,true
2,batch,6,544.1000,true
2,batch,6,211.3000,true
2,batch,6,145.3000,true
2,batch,6,119.6000,true
2,batch,6,263.2000,true
2,batch,6,168.1000,true
2,batch,6,464.0000,true
2,batch,6,147.7000,true
2,batch,6,478.0000,true
2,batch,6,281.9000,true
2,batch,6,124.7000,true
2,batch,6,148.1000,true
2,batch,6,253.3000,true
2,batch,6,359.7000,true
2,batch,6,710.1000,true
2,batch,6,513.0000,true
2,batch,6,332.3000,true
2,batch,6,680.5000,true
2,batch,6,373.1000,true
2,batch,6,343.1000,true
2,batch,6,623.9000,true
2,batch,6,605.9000,true
2,batch,6,297.1000,true
2,batch,6,537.6000,true
2,batch,6,171.7000,true
2,batch,6,225.2000,true
2,batch,6,628.5000,true
2,batch,6,635.5000,true
2,batch,6,737.0000,true
2,batch,6,211.9000,true
2,batch,6,1190.1000,true
2,batch,6,866.7000,true
2,batch,6,837.2000,true
2,batch,6,343.1000,true
2,batch,6,403.6000,true
2,batch,6,22.9000,true
2,batch,6,162.2000,true
2,batch,6,186.8000,true
2,batch,6,300.9000,true
2,batch,6,282.8000,true
2,batch,6,425.5000,true
2,batch,6,666.7000,true
2,batch,6,420.9000,true
2,batch,6,84.4000,true
2,batch,6,541.0000,true
2,batch,6,109.8000,true
2,batch,6,337.6000,true
2,batch,6,376.2000,true
2,batch,6,254.9000,true
2,batch,6,529.8000,true
2,batch,6,163.8000,true
2,batch,6,625.1000,true
2,batch,6,1427.5000,true
2,batch,6,172.2000,true
2,batch,6,324.2000,true
2,batch,6,442.4000,true
2,batch,6,960.8000,true
2,batch,6,302.4000,true
2,batch,6,386.6000,true
2,batch,6,510.5000,true
2,batch,6,586.9000,true
2,batch,6,117.3000,true
2,batch,6,720.6000,true
2,batch,6,237.5000,true
2,batch,6,384.4000,true
2,batch,6,704.1000,true
2,batch,6,189.5000,true
2,batch,6,593.9000,true
2,batch,6,1585.5000,true
2,batch,6,324.0000,true
2,batch,6,746.3000,true
2,batch,6,153.9000,true
2,batch,6,67.9000,true
2,batch,6,438.2000,true
2,batch,6,162.4000,true
2,batch,6,279.5000,true
2,batch,6,844.8000,true
2,batch,6,694.3000,true
2,batch,6,889.0000,true
2,batch,6,261.2000,true
2,batch,6,616.3000,true
2,batch,6,1066.7000,true
2,batch,6,1382.9000,true
2,batch,6,217.6000,true
2,batch,6,508.8000,true
2,batch,6,396.3000,true
2,batch,6,1658.9000,true
2,batch,6,501.6000,true
2,batch,6,1239.7000,true
2,batch,6,832.0000,true
2,batch,6,1039.6000,true
2,batch,6,720.6000,true
2,batch,6,1555.3000,true
2,batch,6,436.9000,true
2,batch,6,452.8000,true
2,batch,6,730.4000,true
2,batch,6,1114.0000,true
2,batch,6,465.6000,true
2,batch,6,88.3000,true
2,batch,6,131.8000,true
2,batch,6,188.8000,true
2,batch,6,348.0000,true
2,batch,6,142.0000,true
2,batch,6,403.5000,true
2,batch,6,562.9000,true
2,batch,6,688.6000,true
2,batch,6,648.2000,true
2,batch,6,692.0000,true
2,batch,6,951.5000,true
2,batch,6,483.5000,true
2,batch,6,982.2000,true
2,batch,6,1063.6000,true
2,batch,6,1291.7000,true
2,batch,6,735.8000,true
2,batch,6,1031.9000,true
2,batch,6,982.9000,true
2,batch,6,2129.9000,false
2,batch,7,18.0000,true
2,batch,7,19.9000,true
2,batch,7,59.9000,true
2,batch,7,65.5000,true
2,batch,7,21.9000,true
2,batch,7,33.8000,true
2,batch,7,26.1000,true
2,batch,7,27.0000,true
2,batch,7,29.6000,true
2,batch,7,14.7000,true
2,batch,7,14.6000,true
2,batch,7,36.5000,true
2,batch,7,8.9000,true
2,batch,7,27.6000,true
2,batch,7,31.4000,true
2,batch,7,31.0000,true
2,batch,7,66.4000,true
2,batch,7,27.2000,true
2,batch,7,22.1000,true
2,batch,7,5.1000,true
2,batch,7,1.0000,true
2,batch,7,27.4000,true
2,batch,7,38.9000,true
2,batch,7,18.5000,true
2,batch,7,76.3000,true
2,batch,7,94.2000,true
2,batch,7,31.4000,true
2,batch,7,32.5000,true
2,batch,7,85.3000,true
2,batch,7,43.5000,true
2,batch,7,19.7000,true
2,batch,7,21.6000,true
2,batch,7,34.5000,true
2,batch,7,56.6000,true
2,batch,7,31.5000,true
2,batch,7,37.9000,true
2,batch,7,58.2000,true
2,batch,7,39.4000,true
2,batch,7,67.2000,true
2,batch,7,29.1000,true
2,batch,7,30.9000,true
2,batch,7,12.4000,true
2,batch,7,47.9000,true
2,batch,7,20.4000,true
2,batch,7,59.1000,true
2,batch,7,48.2000,true
2,batch,7,27.4000,true
2,batch,7,68.9000,true
2,batch,7,22.4000,true
2,batch,7,11.7000,true
2,batch,7,12.0000,true
2,batch,7,39.1000,true
2,batch,7,3.9000,true
2,batch,7,54.1000,true
2,batch,7,19.3000,true
2,batch,7,50.5000,true
2,batch,7,4.5000,true
2,batch,7,84.8000,true
2,batch,7,10.0000,true
2,batch,7,94.5000,true
2,batch,7,2.2000,true
2,batch,7,28.2000,true
2,batch,7,18.9000,true
2,batch,7,44.0000,true
2,batch,7,95.0000,true
2,batch,7,23.0000,true
2,batch,7,9.0000,true
2,batch,7,35.5000,true
2,batch,7,24.1000,true
2,batch,7,12.0000,true
2,batch,7,15.7000,true
2,batch,7,87.0000,true
2,batch,7,25.9000,true
2,batch,7,37.7000,true
2,batch,7,59.7000,true
2,batch,7,29.3000,true
2,batch,7,125.9000,true
2,batch,7,45.4000,true
2,batch,7,34.4000,true
2,batch,7,44.3000,true
2,batch,7,3.5000,true
2,batch,7,96.6000,true
2,batch,7,44.5000,true
2,batch,7,91.2000,true
2,batch,7,72.3000,true
2,batch,7,65.2000,true
2,batch,7,26.3000,true
2,batch,7,97.7000,true
2,batch,7,105.1000,true
2,batch,7,27.2000,true
2,batch,7,111.6000,true
2,batch,7,50.8000,true
2,batch,7,103.9000,true
2,batch,7,63.7000,true
2,batch,7,98.0000,true
2,batch,7,2.1000,true
2,batch,7,38.3000,true
2,batch,7,36.9000,true
2,batch,7,16.4000,true
2,batch,7,25.8000,true
2,batch,7,95.8000,true
2,batch,7,14.4000,true
2,batch,7,32.9000,true
2,batch,7,128.8000,true
2,batch,7,34.9000,true
2,batch,7,79.0000,true
2,batch,7,105.4000,true
2,batch,7,66.2000,true
2,batch,7,91.4000,true
2,batch,7,75.6000,true
2,batch,7,3.4000,true
2,batch,7,6.0000,true
2,batch,7,188.8000,true
2,batch,7,71.3000,true
2,batch,7,36.2000,true
2,batch,7,79.4000,true
2,batch,7,22.1000,true
2,batch,7,31.3000,true
2,batch,7,35.5000,true
2,batch,7,74.8000,true
2,batch,7,93.5000,true
2,batch,7,57.4000,true
